year,article_title,issue,journal_page,archive_image_url,archive_image_page,section,source_contents_page,needs_review
1995,"Правовой фундамент российской связи. (Ha вопросы ""Радио"" отвечает заместитель министра связи РФ М. А. Елизаров) „+",12,5,https://archive.radio.ru/web/img/1995/b.1995-12.005.jpg,5,И СВЕРШЕНИЯ ТЕХНИКА НАШИХ ДНЕЙ,b.1995-12.059,
1995,Уменьшение потребляемой мощности видеоусилителя. Подключение системы ДУ телевизоров. А,12,10,https://archive.radio.ru/web/img/1995/b.1995-12.010.jpg,10,ЭЛЕКТРОНИКА В БЫТУ,b.1995-12.061,
1995,Зыдаюлдийся русский радиотехимк. (К 30-летию акодемика Ю. Б. Кобзарева). Г. Ланцберг - шине,12,19,https://archive.radio.ru/web/img/1995/b.1995-12.019.jpg,19,И СВЕРШЕНИЯ ТЕХНИКА НАШИХ ДНЕЙ,b.1995-12.059,
1996,PIC новое поколение однокристальных микро-ЭВМ СЕ КРУЛИКО В твист ет принт ИО MCS-151 и MCS-251 новые семейства ОЭВМ фирмы,1,1,https://archive.radio.ru/web/img/1996/b.1996-01.001.jpg,1,МИКРОПРОЦЕССОРНАЯ ТЕХНИКА,b.1996-12.087,
1996,Простой карманный с КВ диапазоном. Ю,1,1,https://archive.radio.ru/web/img/1996/b.1996-01.001.jpg,1,РАДИОПРИЕМ,b.1996-12.086,
1996,"Ринкус Э. Автоматизация включения режимов магнитофона. ПРОМЫШЛЕННАЯ АППАРАТУРА CTRPCOKOMNNGKCAMOPUOH РКУ: щен 4 Магнитола “Вега РМ-252С"", Л, Васильева ‚ионные @",1,1,https://archive.radio.ru/web/img/1996/b.1996-01.001.jpg,1,ЗВУКОТЕХНИКА,b.1996-12.086,
1996,"Часы автолюбителя, С. Алексовв лишили лини иинениинаниниье",1,1,https://archive.radio.ru/web/img/1996/b.1996-01.001.jpg,1,ЭЛЕКТРОНИКА ЗА РУЛЕМ,b.1996-12.088,
1996,"напряжения Ws Ou GOB пала линолнеил ть ПО Блок питания зарядное устройство, И. Нечасв льннньно HD Преобразователь напряжения для питания ФЭУ. С",1,1,https://archive.radio.ru/web/img/1996/b.1996-01.001.jpg,1,ИСТОЧНИКИ ПИТАНИЯ,b.1996-12.088,
1996,Вариант оключения микросхемы К142ЕНб. С,1,2,https://archive.radio.ru/web/img/1996/b.1996-01.002.jpg,2,ИСТОЧНИКИ ПИТАНИЯ,b.1996-12.088,
1996,О ремонте игровой приставки “Денди”. И,1,2,https://archive.radio.ru/web/img/1996/b.1996-01.002.jpg,2,МИКРОПРОЦЕССОРНАЯ ТЕХНИКА,b.1996-12.087,
1996,Повышение точноети настройки УКВ тюнера. Р. Кунафин,1,2,https://archive.radio.ru/web/img/1996/b.1996-01.002.jpg,2,РАДИОПРИЕМ,b.1996-12.086,
1996,Преобразователь напряжения 12/220 В 50 Гц,1,2,https://archive.radio.ru/web/img/1996/b.1996-01.002.jpg,2,ИСТОЧНИКИ ПИТАНИЯ,b.1996-12.088,
1996,Сумматоры телесигналов. И. HOMOOB иене: DE,1,2,https://archive.radio.ru/web/img/1996/b.1996-01.002.jpg,2,ВИДЕОТЕХНИКА,b.1996-12.085,
1996,"Электронный блок зажигания. С, Бирюков +. еше мииениннии 2 Простая приставка для защиты ламп фар. В. Банников 4 “Электронный блок экономайзера на К548УН",1,3,https://archive.radio.ru/web/img/1996/b.1996-01.003.jpg,3,ЭЛЕКТРОНИКА ЗА РУЛЕМ,b.1996-12.088,
1996,Импульсный стабилизатор частоты вращения вала доигателяЛПМ. В.ПоляковВ 3 зима,1,4,https://archive.radio.ru/web/img/1996/b.1996-01.004.jpg,4,ЗВУКОТЕХНИКА,b.1996-12.086,
1996,Использование К174УН,1,4,https://archive.radio.ru/web/img/1996/b.1996-01.004.jpg,4,ЗВУКОТЕХНИКА,b.1996-12.086,
1996,Замена датчика. А. Кирсанов „. „зи,1,5,https://archive.radio.ru/web/img/1996/b.1996-01.005.jpg,5,ЗВУКОТЕХНИКА,b.1996-12.086,
1996,BET PO GUO Bir оао еже еее ое. ИО) Применение микроконтроллеров семейства,1,6,https://archive.radio.ru/web/img/1996/b.1996-01.006.jpg,6,МИКРОПРОЦЕССОРНАЯ ТЕХНИКА,b.1996-12.087,
1996,"Волков А, Источник бесперебойного питания. Papnios1S94sNo",1,7,https://archive.radio.ru/web/img/1996/b.1996-01.007.jpg,7,ИСТОЧНИКИ ПИТАНИЯ,b.1996-12.088,
1996,ACEI QUIN ES PU КоЦНелЛьсо Те а 8 Преселектор для радиоприемников. В. Козлов и. иилинениониьььь V1 Прием ЧМ радиовещания с различными системами стереодекодирования. А. БрызгаЛИН «нь иилиьиьзииоозиннеоизоннинье,1,8,https://archive.radio.ru/web/img/1996/b.1996-01.008.jpg,8,РАДИОПРИЕМ,b.1996-12.086,
1996,"Введение, Конфигурирование IBM РСТ. РС/АТ и",1,8,https://archive.radio.ru/web/img/1996/b.1996-01.008.jpg,8,МИКРОПРОЦЕССОРНАЯ ТЕХНИКА,b.1996-12.087,
1996,"Доработка усилителя “Кумир-38У-102С-1”, О. Шишкин wee",1,9,https://archive.radio.ru/web/img/1996/b.1996-01.009.jpg,9,ЗВУКОТЕХНИКА,b.1996-12.085,ocr_filler
1996,"микросхеме. Радио, 1994, № 12, с. 18",1,9,https://archive.radio.ru/web/img/1996/b.1996-01.009.jpg,9,РАДИОПРИЕМ,b.1996-12.086,
1996,Подсветка кассет в магнитофона “Астра М,1,13,https://archive.radio.ru/web/img/1996/b.1996-01.013.jpg,13,ЗВУКОТЕХНИКА,b.1996-12.086,
1996,Видеопроцассор NO АЯ6В01 - оон но 4 ФО Антенны с кольцевыми вибраторами. А. Мельник cece,1,14,https://archive.radio.ru/web/img/1996/b.1996-01.014.jpg,14,ВИДЕОТЕХНИКА,b.1996-12.085,ocr_filler
1996,"Параметрический эквалайзер. (No страницам Усовершенствование процессорного блока стерегокомплекса “Bera-119C"", Д. Панкратьев „иен „ео",1,20,https://archive.radio.ru/web/img/1996/b.1996-01.020.jpg,20,ЗВУКОТЕХНИКА,b.1996-12.086,
1996,ВПушкови В: CYONGKOW т.е о Электронный диск для “Opnona,1,28,https://archive.radio.ru/web/img/1996/b.1996-01.028.jpg,28,МИКРОПРОЦЕССОРНАЯ ТЕХНИКА,b.1996-12.086,
1996,Световое перо для “Ориона,1,28,https://archive.radio.ru/web/img/1996/b.1996-01.028.jpg,28,МИКРОПРОЦЕССОРНАЯ ТЕХНИКА,b.1996-12.086,
1996,Сопряжение ”Ориона,1,28,https://archive.radio.ru/web/img/1996/b.1996-01.028.jpg,28,МИКРОПРОЦЕССОРНАЯ ТЕХНИКА,b.1996-12.086,
1996,Управление моделями по радио. A. Мохов Двухканальное четырехкомандное приемное,1,40,https://archive.radio.ru/web/img/1996/b.1996-01.040.jpg,40,РАДИО НАЧИНАЮЩИМ,b.1996-12.087,
1996,Еще раз о ремонте “Славы”. В. YH иеенииююнююннитение,1,43,https://archive.radio.ru/web/img/1996/b.1996-01.043.jpg,43,РАДИО НАЧИНАЮЩИМ,b.1996-12.087,
1996,ИМС K174XA10 в практике начинающего радиолюбителя. Громкоговорящий бесшнуровой телефон. Б. Шоула „„,1,43,https://archive.radio.ru/web/img/1996/b.1996-01.043.jpg,43,РАДИО НАЧИНАЮЩИМ,b.1996-12.087,
1996,"Кассетница , из пеноплена. Н. Машонкин , , c.ccccreeereereeeeee",1,43,https://archive.radio.ru/web/img/1996/b.1996-01.043.jpg,43,РАДИО НАЧИНАЮЩИМ,b.1996-12.087,
1996,"Многофункциональный телефонный аппарат ""Телинк"". ОДО Е а eee en па oe emer",1,43,https://archive.radio.ru/web/img/1996/b.1996-01.043.jpg,43,ЭЛЕКТРОНИКА В БЫТУ,b.1996-12.088,ocr_filler
1996,Усовершенствование кварцевого калибратора,1,43,https://archive.radio.ru/web/img/1996/b.1996-01.043.jpg,43,РАДИО НАЧИНАЮЩИМ,b.1996-12.087,
1996,"Симисторные регуляторы мощности, С. Бирюков ини",1,44,https://archive.radio.ru/web/img/1996/b.1996-01.044.jpg,44,ЭЛЕКТРОНИКА В БЫТУ,b.1996-12.088,
1996,ЭЛЕКТРОННЫЕ МУЗЫКАЛЬНЫЕ ИНСТРУМЕНТЫ Трехтональные музыкальные сигнализаторы,1,46,https://archive.radio.ru/web/img/1996/b.1996-01.046.jpg,46,РАДИО НАЧИНАЮЩИМ,b.1996-12.088,
1996,Что такое RDS? (No страницам зарубежных журналов} 7 Система цифрового радиовещания °,1,47,https://archive.radio.ru/web/img/1996/b.1996-01.047.jpg,47,РАДИОПРИЕМ,b.1996-12.086,
1996,"Третьяков С. Вариант термостабилизатора. ДОМАШНИЙ ТЕЛЕФОН Дао конструкции на Р!С-контроллере. Автоматический теле- фонный коммутатор. Микро-АТС. Д. Ганженко, И",1,50,https://archive.radio.ru/web/img/1996/b.1996-01.050.jpg,50,ЭЛЕКТРОНИКА В БЫТУ,b.1996-12.088,
1996,Ультразвуковой автосторож. В. ВИЛЛ иена лииинюиинние,1,52,https://archive.radio.ru/web/img/1996/b.1996-01.052.jpg,52,ЭЛЕКТРОНИКА ЗА РУЛЕМ,b.1996-12.088,
1996,К,1,57,https://archive.radio.ru/web/img/1996/b.1996-01.057.jpg,57,ЗВУКОТЕХНИКА,b.1996-12.086,short
1996,"Радио"" 1995 №23 С1920",1,59,https://archive.radio.ru/web/img/1996/b.1996-01.059.jpg,59,ЗВУКОТЕХНИКА,b.1996-12.086,
1996,Банников В. Электромузыкальный звонок-автомат. Радио 95 Аааа оон ле,1,61,https://archive.radio.ru/web/img/1996/b.1996-01.061.jpg,61,ЭЛЕКТРОНИКА В БЫТУ,b.1996-12.088,
1996,Череватенко В. и А. Мелодический сигнализатор. Радио 92 12-е еениаолороьо 98: №0 Мирошниченко В. Индикатор дней недели. Радио 9 АЭС ЗОВ о ее ee ees,1,61,https://archive.radio.ru/web/img/1996/b.1996-01.061.jpg,61,ЭЛЕКТРОНИКА В БЫТУ,b.1996-12.088,
1996,"в усилителях ЗЧ. Радио, 1994, № 12, с. 12-14 дин",1,63,https://archive.radio.ru/web/img/1996/b.1996-01.063.jpg,63,ЗВУКОТЕХНИКА,b.1996-12.086,
1996,Корректор сигналов ТРА4670 еее,1,65,https://archive.radio.ru/web/img/1996/b.1996-01.065.jpg,65,ВИДЕОТЕХНИКА,b.1996-12.085,
1996,"Ответы на вопросы по статьям, опубликованным в журнале в прошлые годы Яковлев Г, Примененис микросхем серии К",1,74,https://archive.radio.ru/web/img/1996/b.1996-01.074.jpg,74,ЗВУКОТЕХНИКА,b.1996-12.086,
1996,Интерфейсы IBM РС. А. Кармызов иене инниненьньииь 10 Тестирование производительности ПК,1,80,https://archive.radio.ru/web/img/1996/b.1996-01.080.jpg,80,МИКРОПРОЦЕССОРНАЯ ТЕХНИКА,b.1996-12.087,
1996,Телефонный усилитель с индуктивным датчиком. DA BOpTHOS CHARS и ло леьемнни,1,96,https://archive.radio.ru/web/img/1996/b.1996-01.096.jpg,96,РАДИО НАЧИНАЮЩИМ,b.1996-12.087,
1996,Схемотехника усилителей мощности звуковой частоты высокой верности. М. Корзмнин +. еииееыииининиюнитнтиее,2,2,https://archive.radio.ru/web/img/1996/b.1996-02.002.jpg,2,ЗВУКОТЕХНИКА,b.1996-12.085,
1996,Цодик А. Цифровое сторожевов устройство. Радио 99а,2,3,https://archive.radio.ru/web/img/1996/b.1996-02.003.jpg,3,ЭЛЕКТРОНИКА ЗА РУЛЕМ,b.1996-12.088,
1996,"Против телефонных пиратов (блокиратор междугородных переговоров, блокиратор телефонной линии). Д. Ганженко, VICODIN asics лоза о иене, cere",2,5,https://archive.radio.ru/web/img/1996/b.1996-02.005.jpg,5,ЭЛЕКТРОНИКА В БЫТУ,b.1996-12.088,ocr_filler
1996,Огорельцев С. Сверхмаломощный приемопередатчик. Радио; MOSS МАС: Орель. еее ака а,2,8,https://archive.radio.ru/web/img/1996/b.1996-02.008.jpg,8,РАДИОПРИЕМ,b.1996-12.086,
1996,Структурная схема и формирователь-опознаватель ТОА4650 1 a Микросхема ТОА4660 линия задержки с пероключаемыми конденсатора,2,8,https://archive.radio.ru/web/img/1996/b.1996-02.008.jpg,8,ВИДЕОТЕХНИКА,b.1996-12.085,
1996,Тракт записи магнитофона с подмагничиванием пилообразным током. Н. Бачурин и. зяхизиаоинтннии те,2,8,https://archive.radio.ru/web/img/1996/b.1996-02.008.jpg,8,ЗВУКОТЕХНИКА,b.1996-12.086,
1996,Радиоприемник “Нейва PN,2,9,https://archive.radio.ru/web/img/1996/b.1996-02.009.jpg,9,ЗВУКОТЕХНИКА,b.1996-12.086,
1996,Еще об использовании неисправного резистора. С,2,15,https://archive.radio.ru/web/img/1996/b.1996-02.015.jpg,15,ВИДЕОТЕХНИКА,b.1996-12.085,
1996,"Пиковый индикатор мощности. И, Потачин инеиеинаюнние",2,16,https://archive.radio.ru/web/img/1996/b.1996-02.016.jpg,16,ЗВУКОТЕХНИКА,b.1996-12.085,
1996,AAMMXOANOB YS аи ое,2,18,https://archive.radio.ru/web/img/1996/b.1996-02.018.jpg,18,ВЫСТАВКИ,b.1996-12.085,latin_noise
1996,“рекордер О Радиовещательный приемник “Верас РП,2,25,https://archive.radio.ru/web/img/1996/b.1996-02.025.jpg,25,ЗВУКОТЕХНИКА,b.1996-12.086,
